fuente,feria,categoria,peso_rango,fecha,precio_kg_clp,precio_cabeza_clp,moneda,url_fuente,created_at
odepa,osorno,novillo_gordo,450-550,2023-11-06,2603.00,1301500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.430722-04
odepa,osorno,ternero,150-250,2023-11-06,2848.00,569600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.433084-04
odepa,osorno,toro,600-800,2023-11-06,1954.00,1367800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.433826-04
odepa,osorno,vaca_gorda,450-600,2023-11-06,2053.00,1077825.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.431515-04
odepa,osorno,vaquilla,350-450,2023-11-06,2295.00,918000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.432267-04
odepa,puerto_montt,novillo_gordo,450-550,2023-11-06,2470.00,1235000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.431202-04
odepa,puerto_montt,ternero,150-250,2023-11-06,2811.00,562200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.433527-04
odepa,puerto_montt,toro,600-800,2023-11-06,1928.00,1349600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.434293-04
odepa,puerto_montt,vaca_gorda,450-600,2023-11-06,2059.00,1080975.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.431956-04
odepa,puerto_montt,vaquilla,350-450,2023-11-06,2265.00,906000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.432773-04
odepa,talca,novillo_gordo,450-550,2023-11-06,2675.00,1337500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.43136-04
odepa,talca,ternero,150-250,2023-11-06,3008.00,601600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.433678-04
odepa,talca,toro,600-800,2023-11-06,2087.00,1460900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.434468-04
odepa,talca,vaca_gorda,450-600,2023-11-06,2194.00,1151850.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.432105-04
odepa,talca,vaquilla,350-450,2023-11-06,2432.00,972800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.432935-04
odepa,temuco,novillo_gordo,450-550,2023-11-06,2673.00,1336500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.430888-04
odepa,temuco,ternero,150-250,2023-11-06,2904.00,580800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.433223-04
odepa,temuco,toro,600-800,2023-11-06,2080.00,1456000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.433973-04
odepa,temuco,vaca_gorda,450-600,2023-11-06,2036.00,1068900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.431668-04
odepa,temuco,vaquilla,350-450,2023-11-06,2365.00,946000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.432427-04
odepa,los_angeles,novillo_gordo,450-550,2023-10-30,2665.00,1332500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.426865-04
odepa,los_angeles,ternero,150-250,2023-10-30,2841.00,568200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.429275-04
odepa,los_angeles,toro,600-800,2023-10-30,2072.00,1450400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.430041-04
odepa,los_angeles,vaca_gorda,450-600,2023-10-30,2161.00,1134525.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427647-04
odepa,los_angeles,vaquilla,350-450,2023-10-30,2470.00,988000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.428479-04
odepa,osorno,novillo_gordo,450-550,2023-10-30,2572.00,1286000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.426557-04
odepa,osorno,ternero,150-250,2023-10-30,2820.00,564000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.428959-04
odepa,osorno,toro,600-800,2023-10-30,1951.00,1365700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.429735-04
odepa,osorno,vaca_gorda,450-600,2023-10-30,2054.00,1078350.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427338-04
odepa,osorno,vaquilla,350-450,2023-10-30,2265.00,906000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.428119-04
odepa,puerto_montt,novillo_gordo,450-550,2023-10-30,2518.00,1259000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427024-04
odepa,puerto_montt,ternero,150-250,2023-10-30,2765.00,553000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.429424-04
odepa,puerto_montt,toro,600-800,2023-10-30,1966.00,1376200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.430193-04
odepa,puerto_montt,vaca_gorda,450-600,2023-10-30,2013.00,1056825.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427802-04
odepa,puerto_montt,vaquilla,350-450,2023-10-30,2337.00,934800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.428625-04
odepa,talca,novillo_gordo,450-550,2023-10-30,2726.00,1363000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427183-04
odepa,talca,ternero,150-250,2023-10-30,2942.00,588400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.429578-04
odepa,talca,toro,600-800,2023-10-30,2180.00,1526000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.430567-04
odepa,talca,vaca_gorda,450-600,2023-10-30,2178.00,1143450.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427962-04
odepa,talca,vaquilla,350-450,2023-10-30,2461.00,984400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.428774-04
odepa,temuco,novillo_gordo,450-550,2023-10-30,2653.00,1326500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.426712-04
odepa,temuco,ternero,150-250,2023-10-30,2856.00,571200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.429122-04
odepa,temuco,toro,600-800,2023-10-30,2035.00,1424500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.429888-04
odepa,temuco,vaca_gorda,450-600,2023-10-30,2106.00,1105650.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.427492-04
odepa,temuco,vaquilla,350-450,2023-10-30,2288.00,915200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.428328-04
odepa,los_angeles,novillo_gordo,450-550,2023-10-23,2645.00,1322500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423271-04
odepa,los_angeles,ternero,150-250,2023-10-23,2868.00,573600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.42532-04
odepa,los_angeles,toro,600-800,2023-10-23,2059.00,1441300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.426098-04
odepa,los_angeles,vaca_gorda,450-600,2023-10-23,2198.00,1153950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423973-04
odepa,los_angeles,vaquilla,350-450,2023-10-23,2365.00,946000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.42468-04
odepa,osorno,novillo_gordo,450-550,2023-10-23,2592.00,1296000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.422976-04
odepa,osorno,ternero,150-250,2023-10-23,2838.00,567600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.425063-04
odepa,osorno,toro,600-800,2023-10-23,1980.00,1386000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.425698-04
odepa,osorno,vaca_gorda,450-600,2023-10-23,2131.00,1118775.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423703-04
odepa,osorno,vaquilla,350-450,2023-10-23,2342.00,936800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.424386-04
odepa,puerto_montt,novillo_gordo,450-550,2023-10-23,2606.00,1303000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423408-04
odepa,puerto_montt,ternero,150-250,2023-10-23,2708.00,541600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.425443-04
odepa,puerto_montt,toro,600-800,2023-10-23,1939.00,1357300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.42625-04
odepa,puerto_montt,vaca_gorda,450-600,2023-10-23,2033.00,1067325.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.424102-04
odepa,puerto_montt,vaquilla,350-450,2023-10-23,2251.00,900400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.424807-04
odepa,talca,novillo_gordo,450-550,2023-10-23,2777.00,1388500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423559-04
odepa,talca,ternero,150-250,2023-10-23,3004.00,600800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.425566-04
odepa,talca,toro,600-800,2023-10-23,2151.00,1505700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.426402-04
odepa,talca,vaca_gorda,450-600,2023-10-23,2186.00,1147650.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.424241-04
odepa,talca,vaquilla,350-450,2023-10-23,2450.00,980000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.424936-04
odepa,temuco,novillo_gordo,450-550,2023-10-23,2649.00,1324500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423135-04
odepa,temuco,ternero,150-250,2023-10-23,2923.00,584600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.42519-04
odepa,temuco,toro,600-800,2023-10-23,1984.00,1388800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.425825-04
odepa,temuco,vaca_gorda,450-600,2023-10-23,2121.00,1113525.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.423845-04
odepa,temuco,vaquilla,350-450,2023-10-23,2358.00,943200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.42453-04
odepa,los_angeles,novillo_gordo,450-550,2023-10-16,2658.00,1329000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.419705-04
odepa,los_angeles,ternero,150-250,2023-10-16,2908.00,581600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421705-04
odepa,los_angeles,toro,600-800,2023-10-16,2080.00,1456000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.422538-04
odepa,los_angeles,vaca_gorda,450-600,2023-10-16,2186.00,1147650.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420374-04
odepa,los_angeles,vaquilla,350-450,2023-10-16,2452.00,980800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421078-04
odepa,osorno,novillo_gordo,450-550,2023-10-16,2614.00,1307000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.419454-04
odepa,osorno,ternero,150-250,2023-10-16,2817.00,563400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421454-04
odepa,osorno,toro,600-800,2023-10-16,1963.00,1374100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.422271-04
odepa,osorno,vaca_gorda,450-600,2023-10-16,2112.00,1108800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420096-04
odepa,osorno,vaquilla,350-450,2023-10-16,2283.00,913200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420816-04
odepa,puerto_montt,novillo_gordo,450-550,2023-10-16,2594.00,1297000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.419835-04
odepa,puerto_montt,ternero,150-250,2023-10-16,2726.00,545200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421832-04
odepa,puerto_montt,toro,600-800,2023-10-16,1967.00,1376900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.422675-04
odepa,puerto_montt,vaca_gorda,450-600,2023-10-16,2064.00,1083600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420513-04
odepa,puerto_montt,vaquilla,350-450,2023-10-16,2234.00,893600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421208-04
odepa,talca,novillo_gordo,450-550,2023-10-16,2798.00,1399000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.419971-04
odepa,talca,ternero,150-250,2023-10-16,3059.00,611800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421974-04
odepa,talca,toro,600-800,2023-10-16,2142.00,1499400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.422829-04
odepa,talca,vaca_gorda,450-600,2023-10-16,2166.00,1137150.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420667-04
odepa,talca,vaquilla,350-450,2023-10-16,2474.00,989600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421332-04
odepa,temuco,novillo_gordo,450-550,2023-10-16,2600.00,1300000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.419578-04
odepa,temuco,ternero,150-250,2023-10-16,2878.00,575600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.421579-04
odepa,temuco,toro,600-800,2023-10-16,1979.00,1385300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.422404-04
odepa,temuco,vaca_gorda,450-600,2023-10-16,2059.00,1080975.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420226-04
odepa,temuco,vaquilla,350-450,2023-10-16,2422.00,968800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.420956-04
odepa,los_angeles,novillo_gordo,450-550,2023-10-09,2724.00,1362000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.415904-04
odepa,los_angeles,ternero,150-250,2023-10-09,2863.00,572600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.418137-04
odepa,los_angeles,toro,600-800,2023-10-09,2121.00,1484700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.419018-04
odepa,los_angeles,vaca_gorda,450-600,2023-10-09,2122.00,1114050.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.41664-04
odepa,los_angeles,vaquilla,350-450,2023-10-09,2363.00,945200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417382-04
odepa,osorno,novillo_gordo,450-550,2023-10-09,2561.00,1280500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.415591-04
odepa,osorno,ternero,150-250,2023-10-09,2742.00,548400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417841-04
odepa,osorno,toro,600-800,2023-10-09,1997.00,1397900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.418748-04
odepa,osorno,vaca_gorda,450-600,2023-10-09,2124.00,1115100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.416356-04
odepa,osorno,vaquilla,350-450,2023-10-09,2322.00,928800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417095-04
odepa,puerto_montt,novillo_gordo,450-550,2023-10-09,2605.00,1302500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.416058-04
odepa,puerto_montt,ternero,150-250,2023-10-09,2849.00,569800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.418463-04
odepa,puerto_montt,toro,600-800,2023-10-09,1982.00,1387400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.41917-04
odepa,puerto_montt,vaca_gorda,450-600,2023-10-09,2083.00,1093575.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.416792-04
odepa,puerto_montt,vaquilla,350-450,2023-10-09,2239.00,895600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417534-04
odepa,talca,novillo_gordo,450-550,2023-10-09,2712.00,1356000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.416213-04
odepa,talca,ternero,150-250,2023-10-09,3011.00,602200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.418612-04
odepa,talca,toro,600-800,2023-10-09,2156.00,1509200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.41932-04
odepa,talca,vaca_gorda,450-600,2023-10-09,2227.00,1169175.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.416947-04
odepa,talca,vaquilla,350-450,2023-10-09,2442.00,976800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417681-04
odepa,temuco,novillo_gordo,450-550,2023-10-09,2596.00,1298000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.415749-04
odepa,temuco,ternero,150-250,2023-10-09,2775.00,555000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417992-04
odepa,temuco,toro,600-800,2023-10-09,2041.00,1428700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.418888-04
odepa,temuco,vaca_gorda,450-600,2023-10-09,2115.00,1110375.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.416505-04
odepa,temuco,vaquilla,350-450,2023-10-09,2337.00,934800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.417233-04
odepa,los_angeles,novillo_gordo,450-550,2023-10-02,2637.00,1318500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.411751-04
odepa,los_angeles,ternero,150-250,2023-10-02,2995.00,599000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.414143-04
odepa,los_angeles,toro,600-800,2023-10-02,2015.00,1410500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.415096-04
odepa,los_angeles,vaca_gorda,450-600,2023-10-02,2165.00,1136625.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412503-04
odepa,los_angeles,vaquilla,350-450,2023-10-02,2433.00,973200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.413298-04
odepa,osorno,novillo_gordo,450-550,2023-10-02,2517.00,1258500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.41144-04
odepa,osorno,ternero,150-250,2023-10-02,2788.00,557600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.413804-04
odepa,osorno,toro,600-800,2023-10-02,1995.00,1396500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.414607-04
odepa,osorno,vaca_gorda,450-600,2023-10-02,2031.00,1066275.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412212-04
odepa,osorno,vaquilla,350-450,2023-10-02,2290.00,916000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412974-04
odepa,puerto_montt,novillo_gordo,450-550,2023-10-02,2525.00,1262500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.411908-04
odepa,puerto_montt,ternero,150-250,2023-10-02,2741.00,548200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.4143-04
odepa,puerto_montt,toro,600-800,2023-10-02,1947.00,1362900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.415289-04
odepa,puerto_montt,vaca_gorda,450-600,2023-10-02,2039.00,1070475.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412653-04
odepa,puerto_montt,vaquilla,350-450,2023-10-02,2257.00,902800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.413462-04
odepa,talca,novillo_gordo,450-550,2023-10-02,2728.00,1364000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412062-04
odepa,talca,ternero,150-250,2023-10-02,3076.00,615200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.414453-04
odepa,talca,toro,600-800,2023-10-02,2113.00,1479100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.415444-04
odepa,talca,vaca_gorda,450-600,2023-10-02,2245.00,1178625.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412813-04
odepa,talca,vaquilla,350-450,2023-10-02,2489.00,995600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.413636-04
odepa,temuco,novillo_gordo,450-550,2023-10-02,2647.00,1323500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.411602-04
odepa,temuco,ternero,150-250,2023-10-02,2780.00,556000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.413977-04
odepa,temuco,toro,600-800,2023-10-02,2083.00,1458100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.41477-04
odepa,temuco,vaca_gorda,450-600,2023-10-02,2061.00,1082025.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.412354-04
odepa,temuco,vaquilla,350-450,2023-10-02,2293.00,917200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.413136-04
odepa,los_angeles,novillo_gordo,450-550,2023-09-25,2635.00,1317500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.407875-04
odepa,los_angeles,ternero,150-250,2023-09-25,2868.00,573600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.410049-04
odepa,los_angeles,toro,600-800,2023-09-25,2105.00,1473500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.410955-04
odepa,los_angeles,vaca_gorda,450-600,2023-09-25,2132.00,1119300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408612-04
odepa,los_angeles,vaquilla,350-450,2023-09-25,2370.00,948000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.409376-04
odepa,osorno,novillo_gordo,450-550,2023-09-25,2631.00,1315500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.407599-04
odepa,osorno,ternero,150-250,2023-09-25,2812.00,562400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.409783-04
odepa,osorno,toro,600-800,2023-09-25,2050.00,1435000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.410638-04
odepa,osorno,vaca_gorda,450-600,2023-09-25,2053.00,1077825.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408351-04
odepa,osorno,vaquilla,350-450,2023-09-25,2317.00,926800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.409092-04
odepa,puerto_montt,novillo_gordo,450-550,2023-09-25,2488.00,1244000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408048-04
odepa,puerto_montt,ternero,150-250,2023-09-25,2847.00,569400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.410185-04
odepa,puerto_montt,toro,600-800,2023-09-25,2023.00,1416100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.411115-04
odepa,puerto_montt,vaca_gorda,450-600,2023-09-25,2051.00,1076775.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408736-04
odepa,puerto_montt,vaquilla,350-450,2023-09-25,2282.00,912800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.409513-04
odepa,talca,novillo_gordo,450-550,2023-09-25,2811.00,1405500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408209-04
odepa,talca,ternero,150-250,2023-09-25,3050.00,610000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.410324-04
odepa,talca,toro,600-800,2023-09-25,2182.00,1527400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.411273-04
odepa,talca,vaca_gorda,450-600,2023-09-25,2197.00,1153425.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408907-04
odepa,talca,vaquilla,350-450,2023-09-25,2528.00,1011200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.409648-04
odepa,temuco,novillo_gordo,450-550,2023-09-25,2605.00,1302500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.407735-04
odepa,temuco,ternero,150-250,2023-09-25,2897.00,579400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.409918-04
odepa,temuco,toro,600-800,2023-09-25,2046.00,1432200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.410793-04
odepa,temuco,vaca_gorda,450-600,2023-09-25,2066.00,1084650.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.408486-04
